,time,player,wood,food,gold,stone,vils,mils
2274,56800,TheBooyash,636,670,511,505,2,2
2278,56900,TheBooyash,637,671,512,506,2,2
2282,57000,TheBooyash,638,672,513,507,2,2
2286,57100,TheBooyash,639,673,513,508,2,2
2290,57200,TheBooyash,640,674,514,509,2,2
2294,57300,TheBooyash,641,676,515,509,2,2
2298,57400,TheBooyash,642,677,516,510,2,2
2302,57500,TheBooyash,644,678,517,511,2,2
2306,57600,TheBooyash,645,679,518,512,2,2
2310,57700,TheBooyash,646,680,519,513,2,2
2314,57800,TheBooyash,647,682,520,514,2,2
2318,57900,TheBooyash,648,683,521,515,2,2
2322,58000,TheBooyash,649,684,522,516,2,2
2326,58100,TheBooyash,650,685,522,517,2,2
2330,58200,TheBooyash,651,686,523,517,2,2
2334,58300,TheBooyash,652,687,524,518,2,2
2338,58400,TheBooyash,654,689,525,519,2,2
2342,58500,TheBooyash,655,690,526,520,2,2
2346,58600,TheBooyash,656,691,527,521,2,2
2350,58700,TheBooyash,657,692,528,522,2,2
2354,58800,TheBooyash,658,693,529,523,2,2
2358,58900,TheBooyash,659,695,530,524,2,2
2362,59000,TheBooyash,660,696,531,525,2,2
2366,59100,TheBooyash,661,697,531,525,2,2
2370,59200,TheBooyash,663,698,532,526,2,2
2374,59300,TheBooyash,664,699,533,527,2,2
2378,59400,TheBooyash,665,700,534,528,2,2
2382,59500,TheBooyash,666,702,535,529,2,2
2386,59600,TheBooyash,667,703,536,530,2,2
2390,59700,TheBooyash,668,704,537,531,2,2
2394,59800,TheBooyash,669,705,538,532,2,2
2398,59900,TheBooyash,670,706,539,533,2,2
2402,60000,TheBooyash,672,708,540,534,2,3
2406,60100,TheBooyash,673,709,540,534,2,3
2410,60200,TheBooyash,674,710,541,535,2,3
2414,60300,TheBooyash,675,711,542,536,2,3
2418,60400,TheBooyash,676,712,543,537,2,3
2422,60500,TheBooyash,677,713,544,538,2,3
2426,60600,TheBooyash,678,715,545,539,2,3
2430,60700,TheBooyash,679,716,546,540,2,3
2434,60800,TheBooyash,680,717,547,541,2,3
2438,60900,TheBooyash,682,718,548,542,2,3
2442,61000,TheBooyash,683,719,549,542,2,3
2446,61100,TheBooyash,684,720,549,543,2,3
2450,61200,TheBooyash,685,722,550,544,2,3
2454,61300,TheBooyash,686,723,551,545,2,3
2458,61400,TheBooyash,687,724,552,546,2,3
2462,61500,TheBooyash,688,725,553,547,2,3
2466,61600,TheBooyash,689,726,554,548,2,3
2470,61700,TheBooyash,691,728,555,549,2,3
2474,61800,TheBooyash,692,729,556,550,2,3
2478,61900,TheBooyash,693,730,557,550,2,3
2482,62000,TheBooyash,694,731,558,551,2,3
2486,62100,TheBooyash,695,732,558,552,2,3
2490,62200,TheBooyash,696,733,559,553,2,3
2494,62300,TheBooyash,697,735,560,554,2,3
2498,62400,TheBooyash,698,736,561,555,2,3
2502,62500,TheBooyash,700,737,562,556,2,3
2506,62600,TheBooyash,701,738,563,557,2,3
2510,62700,TheBooyash,702,739,564,558,2,3
2514,62800,TheBooyash,703,741,565,558,2,3
2518,62900,TheBooyash,704,742,566,559,2,3
2522,63000,TheBooyash,705,743,567,560,2,3
2526,63100,TheBooyash,706,744,567,561,2,3
2530,63200,TheBooyash,707,745,568,562,2,3
2534,63300,TheBooyash,708,746,569,563,2,3
2538,63400,TheBooyash,710,748,570,564,2,3
2542,63500,TheBooyash,711,749,571,565,2,3
2546,63600,TheBooyash,712,750,572,566,2,3
2550,63700,TheBooyash,713,751,573,566,2,3
2554,63800,TheBooyash,714,752,574,567,2,3
2558,63900,TheBooyash,715,754,575,568,2,3
2562,64000,TheBooyash,716,755,576,569,2,3
2566,64100,TheBooyash,717,756,576,570,2,3
2570,64200,TheBooyash,719,757,577,571,2,3
2574,64300,TheBooyash,720,758,578,572,2,3
2578,64400,TheBooyash,721,759,579,573,2,3
2582,64500,TheBooyash,722,761,580,574,2,3
2586,64600,TheBooyash,723,762,581,574,2,3
2590,64700,TheBooyash,724,763,582,575,2,3
2594,64800,TheBooyash,725,764,583,576,2,3
2598,64900,TheBooyash,726,765,584,577,2,3
2602,65000,TheBooyash,728,767,585,578,2,3
2606,65100,TheBooyash,729,768,585,579,2,3
2610,65200,TheBooyash,730,769,586,580,2,3
2614,65300,TheBooyash,731,770,587,581,2,3
2618,65400,TheBooyash,732,771,588,582,2,3
2622,65500,TheBooyash,733,772,589,582,2,3
2626,65600,TheBooyash,734,774,590,583,2,3
2630,65700,TheBooyash,735,775,591,584,2,3
2634,65800,TheBooyash,736,776,592,585,2,3
2638,65900,TheBooyash,738,777,593,586,2,3
2642,66000,TheBooyash,739,778,594,587,2,3
2646,66100,TheBooyash,740,779,594,588,2,3
2650,66200,TheBooyash,741,781,595,589,2,3
2654,66300,TheBooyash,742,782,596,590,2,3
2658,66400,TheBooyash,743,783,597,590,2,3
2662,66500,TheBooyash,744,784,598,591,2,3
2666,66600,TheBooyash,745,785,599,592,2,3
2670,66700,TheBooyash,747,787,600,593,2,3
2674,66800,TheBooyash,748,788,601,594,2,3
2678,66900,TheBooyash,749,789,602,595,2,3
2682,67000,TheBooyash,750,790,603,596,2,3
2686,67100,TheBooyash,751,791,603,597,2,3
2690,67200,TheBooyash,752,792,604,598,2,3
2694,67300,TheBooyash,753,794,605,598,2,3
2698,67400,TheBooyash,754,795,606,599,2,3
2702,67500,TheBooyash,756,796,607,600,2,3
2706,67600,TheBooyash,757,797,608,601,2,3
2710,67700,TheBooyash,758,798,609,602,2,3
2714,67800,TheBooyash,759,800,610,603,2,3
2718,67900,TheBooyash,760,801,611,604,2,3
2722,68000,TheBooyash,761,802,612,605,2,3
2726,68100,TheBooyash,762,803,612,606,2,3
2730,68200,TheBooyash,763,804,613,606,2,3
2734,68300,TheBooyash,764,805,614,607,2,3
2738,68400,TheBooyash,766,807,615,608,2,3
2742,68500,TheBooyash,767,808,616,609,2,3
2746,68600,TheBooyash,768,809,617,610,2,3
2750,68700,TheBooyash,769,810,618,611,2,3
2754,68800,TheBooyash,770,811,619,612,2,3
2758,68900,TheBooyash,771,813,620,613,2,3
2762,69000,TheBooyash,772,814,621,614,2,3
2766,69100,TheBooyash,773,815,621,614,2,3
2770,69200,TheBooyash,775,816,622,615,2,3
2774,69300,TheBooyash,776,817,623,616,2,3
2778,69400,TheBooyash,777,818,624,617,2,3
2782,69500,TheBooyash,778,820,625,618,2,3
2786,69600,TheBooyash,779,821,626,619,2,3
2790,69700,TheBooyash,780,822,627,620,2,3
2794,69800,TheBooyash,781,823,628,621,2,3
2798,69900,TheBooyash,782,824,629,622,2,3
2802,70000,TheBooyash,784,826,630,623,2,3
2806,70100,TheBooyash,785,827,630,623,2,3
2810,70200,TheBooyash,786,828,631,624,2,3
2814,70300,TheBooyash,787,829,632,625,2,3
2818,70400,TheBooyash,788,830,633,626,2,3
2822,70500,TheBooyash,789,831,634,627,2,3
2826,70600,TheBooyash,790,833,635,628,2,3
2830,70700,TheBooyash,791,834,636,629,2,3
2834,70800,TheBooyash,792,835,637,630,2,3
2838,70900,TheBooyash,794,836,638,631,2,3
2842,71000,TheBooyash,795,837,639,631,2,3
2846,71100,TheBooyash,796,838,639,632,2,3
2850,71200,TheBooyash,797,840,640,633,2,3
2854,71300,TheBooyash,798,841,641,634,2,3
2858,71400,TheBooyash,799,842,642,635,2,3
2862,71500,TheBooyash,800,843,643,636,2,3
2866,71600,TheBooyash,801,844,644,637,2,3
2870,71700,TheBooyash,803,846,645,638,2,3
2874,71800,TheBooyash,804,847,646,639,2,3
2878,71900,TheBooyash,805,848,647,639,2,3
2882,72000,TheBooyash,806,849,648,640,2,3
2886,72100,TheBooyash,807,850,648,641,2,3
2890,72200,TheBooyash,808,851,649,642,2,3
2894,72300,TheBooyash,809,853,650,643,2,3
2898,72400,TheBooyash,810,854,651,644,2,3
2902,72500,TheBooyash,812,855,652,645,2,3
2906,72600,TheBooyash,813,856,653,646,2,3
2910,72700,TheBooyash,814,857,654,647,2,3
2914,72800,TheBooyash,815,859,655,647,2,3
2918,72900,TheBooyash,816,860,656,648,2,3
2922,73000,TheBooyash,817,861,657,649,2,3
2926,73100,TheBooyash,818,862,657,650,2,3
2930,73200,TheBooyash,819,863,658,651,2,3
2934,73300,TheBooyash,820,864,659,652,2,3
2938,73400,TheBooyash,822,866,660,653,2,3
2942,73500,TheBooyash,823,867,661,654,2,3
2946,73600,TheBooyash,824,868,662,655,2,3
2950,73700,TheBooyash,825,869,663,655,2,3
2954,73800,TheBooyash,826,870,664,656,2,3
2958,73900,TheBooyash,827,872,665,657,2,3
2962,74000,TheBooyash,828,873,666,658,2,3
2966,74100,TheBooyash,829,874,666,659,2,3
2970,74200,TheBooyash,831,875,667,660,2,3
2974,74300,TheBooyash,832,876,668,661,2,3
2978,74400,TheBooyash,833,877,669,662,2,3
2982,74500,TheBooyash,834,879,670,663,2,3
2986,74600,TheBooyash,835,880,671,663,2,3
2990,74700,TheBooyash,836,881,672,664,2,3
2994,74800,TheBooyash,837,882,673,665,2,3
2998,74900,TheBooyash,838,883,674,666,2,3
3002,75000,TheBooyash,840,885,675,667,3,3
3006,75100,TheBooyash,841,886,675,668,3,3
3010,75200,TheBooyash,842,887,676,669,3,3
3014,75300,TheBooyash,843,888,677,670,3,3
3018,75400,TheBooyash,844,889,678,671,3,3
3022,75500,TheBooyash,845,890,679,671,3,3
3026,75600,TheBooyash,846,892,680,672,3,3
3030,75700,TheBooyash,847,893,681,673,3,3
3034,75800,TheBooyash,848,894,682,674,3,3
3038,75900,TheBooyash,850,895,683,675,3,3
3042,76000,TheBooyash,851,896,684,676,3,3
3046,76100,TheBooyash,852,897,684,677,3,3
3050,76200,TheBooyash,853,899,685,678,3,3
3054,76300,TheBooyash,854,900,686,679,3,3
3058,76400,TheBooyash,855,901,687,679,3,3
3062,76500,TheBooyash,856,902,688,680,3,3
3066,76600,TheBooyash,857,903,689,681,3,3
3070,76700,TheBooyash,859,905,690,682,3,3
3074,76800,TheBooyash,860,906,691,683,3,3
3078,76900,TheBooyash,861,907,692,684,3,3
3082,77000,TheBooyash,862,908,693,685,3,3
3086,77100,TheBooyash,863,909,693,686,3,3
3090,77200,TheBooyash,864,910,694,687,3,3
3094,77300,TheBooyash,865,912,695,687,3,3
3098,77400,TheBooyash,866,913,696,688,3,3
3102,77500,TheBooyash,868,914,697,689,3,3
3106,77600,TheBooyash,869,915,698,690,3,3
3110,77700,TheBooyash,870,916,699,691,3,3
3114,77800,TheBooyash,871,918,700,692,3,3
3118,77900,TheBooyash,872,919,701,693,3,3
3122,78000,TheBooyash,873,920,702,694,3,3
3126,78100,TheBooyash,874,921,702,695,3,3
3130,78200,TheBooyash,875,922,703,695,3,3
3134,78300,TheBooyash,876,923,704,696,3,3
3138,78400,TheBooyash,878,925,705,697,3,3
3142,78500,TheBooyash,879,926,706,698,3,3
3146,78600,TheBooyash,880,927,707,699,3,3
3150,78700,TheBooyash,881,928,708,700,3,3
3154,78800,TheBooyash,882,929,709,701,3,3
3158,78900,TheBooyash,883,931,710,702,3,3
3162,79000,TheBooyash,884,932,711,703,3,3
3166,79100,TheBooyash,885,933,711,703,3,3
3170,79200,TheBooyash,887,934,712,704,3,3
3174,79300,TheBooyash,888,935,713,705,3,3
3178,79400,TheBooyash,889,936,714,706,3,3
3182,79500,TheBooyash,890,938,715,707,3,3
3186,79600,TheBooyash,891,939,716,708,3,3
3190,79700,TheBooyash,892,940,717,709,3,3
3194,79800,TheBooyash,893,941,718,710,3,3
3198,79900,TheBooyash,894,942,719,711,3,3
3202,80000,TheBooyash,896,944,720,712,3,4
3206,80100,TheBooyash,897,945,720,712,3,4
3210,80200,TheBooyash,898,946,721,713,3,4
3214,80300,TheBooyash,899,947,722,714,3,4
3218,80400,TheBooyash,900,948,723,715,3,4
3222,80500,TheBooyash,901,949,724,716,3,4
3226,80600,TheBooyash,902,951,725,717,3,4
3230,80700,TheBooyash,903,952,726,718,3,4
3234,80800,TheBooyash,904,953,727,719,3,4
3238,80900,TheBooyash,906,954,728,720,3,4
3242,81000,TheBooyash,907,955,729,720,3,4
3246,81100,TheBooyash,908,956,729,721,3,4
3250,81200,TheBooyash,909,958,730,722,3,4
3254,81300,TheBooyash,910,959,731,723,3,4
3258,81400,TheBooyash,911,960,732,724,3,4
3262,81500,TheBooyash,912,961,733,725,3,4
3266,81600,TheBooyash,913,962,734,726,3,4
3270,81700,TheBooyash,915,964,735,727,3,4
3274,81800,TheBooyash,916,965,736,728,3,4
3278,81900,TheBooyash,917,966,737,728,3,4
3282,82000,TheBooyash,918,967,738,729,3,4
3286,82100,TheBooyash,919,968,738,730,3,4
3290,82200,TheBooyash,920,969,739,731,3,4
3294,82300,TheBooyash,921,971,740,732,3,4
3298,82400,TheBooyash,922,972,741,733,3,4
3302,82500,TheBooyash,924,973,742,734,3,4
3306,82600,TheBooyash,925,974,743,735,3,4
3310,82700,TheBooyash,926,975,744,736,3,4
3314,82800,TheBooyash,927,977,745,736,3,4
3318,82900,TheBooyash,928,978,746,737,3,4
3322,83000,TheBooyash,929,979,747,738,3,4
3326,83100,TheBooyash,930,980,747,739,3,4
3330,83200,TheBooyash,931,981,748,740,3,4
3334,83300,TheBooyash,932,982,749,741,3,4
3338,83400,TheBooyash,934,984,750,742,3,4
3342,83500,TheBooyash,935,985,751,743,3,4
3346,83600,TheBooyash,936,986,752,744,3,4
3350,83700,TheBooyash,937,987,753,744,3,4
3354,83800,TheBooyash,938,988,754,745,3,4
3358,83900,TheBooyash,939,990,755,746,3,4
3362,84000,TheBooyash,940,991,756,747,3,4
3366,84100,TheBooyash,941,992,756,748,3,4
3370,84200,TheBooyash,943,993,757,749,3,4
3374,84300,TheBooyash,944,994,758,750,3,4
3378,84400,TheBooyash,945,995,759,751,3,4
3382,84500,TheBooyash,946,997,760,752,3,4
3386,84600,TheBooyash,947,998,761,752,3,4
3390,84700,TheBooyash,948,999,762,753,3,4
3394,84800,TheBooyash,949,1000,763,754,3,4
3398,84900,TheBooyash,950,1001,764,755,3,4
3402,85000,TheBooyash,952,1003,765,756,3,4
3406,85100,TheBooyash,953,1004,765,757,3,4
3410,85200,TheBooyash,954,1005,766,758,3,4
3414,85300,TheBooyash,955,1006,767,759,3,4
3418,85400,TheBooyash,956,1007,768,760,3,4
3422,85500,TheBooyash,957,1008,769,760,3,4
3426,85600,TheBooyash,958,1010,770,761,3,4
3430,85700,TheBooyash,959,1011,771,762,3,4
3434,85800,TheBooyash,960,1012,772,763,3,4
3438,85900,TheBooyash,962,1013,773,764,3,4
3442,86000,TheBooyash,963,1014,774,765,3,4
3446,86100,TheBooyash,964,1015,774,766,3,4
3450,86200,TheBooyash,965,1017,775,767,3,4
3454,86300,TheBooyash,966,1018,776,768,3,4
3458,86400,TheBooyash,967,1019,777,768,3,4
3462,86500,TheBooyash,968,1020,778,769,3,4
3466,86600,TheBooyash,969,1021,779,770,3,4
3470,86700,TheBooyash,971,1023,780,771,3,4
3474,86800,TheBooyash,972,1024,781,772,3,4
3478,86900,TheBooyash,973,1025,782,773,3,4
3482,87000,TheBooyash,974,1026,783,774,3,4
3486,87100,TheBooyash,975,1027,783,775,3,4
3490,87200,TheBooyash,976,1028,784,776,3,4
3494,87300,TheBooyash,977,1030,785,776,3,4
3498,87400,TheBooyash,978,1031,786,777,3,4
3502,87500,TheBooyash,980,1032,787,778,3,4
3506,87600,TheBooyash,981,1033,788,779,3,4
3510,87700,TheBooyash,982,1034,789,780,3,4
3514,87800,TheBooyash,983,1036,790,781,3,4
3518,87900,TheBooyash,984,1037,791,782,3,4
3522,88000,TheBooyash,985,1038,792,783,3,4
3526,88100,TheBooyash,986,1039,792,784,3,4
3530,88200,TheBooyash,987,1040,793,784,3,4
3534,88300,TheBooyash,988,1041,794,785,3,4
3538,88400,TheBooyash,990,1043,795,786,3,4
3542,88500,TheBooyash,991,1044,796,787,3,4
3546,88600,TheBooyash,992,1045,797,788,3,4
3550,88700,TheBooyash,993,1046,798,789,3,4
3554,88800,TheBooyash,994,1047,799,790,3,4
3558,88900,TheBooyash,995,1049,800,791,3,4
3562,89000,TheBooyash,996,1050,801,792,3,4
3566,89100,TheBooyash,997,1051,801,792,3,4
3570,89200,TheBooyash,999,1052,802,793,3,4
3574,89300,TheBooyash,1000,1053,803,794,3,4
3578,89400,TheBooyash,1001,1054,804,795,3,4
3582,89500,TheBooyash,1002,1056,805,796,3,4
3586,89600,TheBooyash,1003,1057,806,797,3,4
3590,89700,TheBooyash,1004,1058,807,798,3,4
3594,89800,TheBooyash,1005,1059,808,799,3,4
3598,89900,TheBooyash,1006,1060,809,800,3,4
3602,90000,TheBooyash,1008,1062,810,801,3,4
3606,90100,TheBooyash,1009,1063,810,801,3,4
3610,90200,TheBooyash,1010,1064,811,802,3,4
3614,90300,TheBooyash,1011,1065,812,803,3,4
3618,90400,TheBooyash,1012,1066,813,804,3,4
3622,90500,TheBooyash,1013,1067,814,805,3,4
3626,90600,TheBooyash,1014,1069,815,806,3,4
3630,90700,TheBooyash,1015,1070,816,807,3,4
3634,90800,TheBooyash,1016,1071,817,808,3,4
3638,90900,TheBooyash,1018,1072,818,809,3,4
3642,91000,TheBooyash,1019,1073,819,809,3,4
3646,91100,TheBooyash,1020,1074,819,810,3,4
3650,91200,TheBooyash,1021,1076,820,811,3,4
3654,91300,TheBooyash,1022,1077,821,812,3,4
3658,91400,TheBooyash,1023,1078,822,813,3,4
3662,91500,TheBooyash,1024,1079,823,814,3,4
3666,91600,TheBooyash,1025,1080,824,815,3,4
3670,91700,TheBooyash,1027,1082,825,816,3,4
3674,91800,TheBooyash,1028,1083,826,817,3,4
3678,91900,TheBooyash,1029,1084,827,817,3,4
3682,92000,TheBooyash,1030,1085,828,818,3,4
3686,92100,TheBooyash,1031,1086,828,819,3,4
3690,92200,TheBooyash,1032,1087,829,820,3,4
3694,92300,TheBooyash,1033,1089,830,821,3,4
3698,92400,TheBooyash,1034,1090,831,822,3,4
3702,92500,TheBooyash,1036,1091,832,823,3,4
3706,92600,TheBooyash,1037,1092,833,824,3,4
3710,92700,TheBooyash,1038,1093,834,825,3,4
3714,92800,TheBooyash,1039,1095,835,825,3,4
3718,92900,TheBooyash,1040,1096,836,826,3,4
3722,93000,TheBooyash,1041,1097,837,827,3,4
3726,93100,TheBooyash,1042,1098,837,828,3,4
3730,93200,TheBooyash,1043,1099,838,829,3,4
3734,93300,TheBooyash,1044,1100,839,830,3,4
3738,93400,TheBooyash,1046,1102,840,831,3,4
3742,93500,TheBooyash,1047,1103,841,832,3,4
3746,93600,TheBooyash,1048,1104,842,833,3,4
3750,93700,TheBooyash,1049,1105,843,833,3,4
3754,93800,TheBooyash,1050,1106,844,834,3,4
3758,93900,TheBooyash,1051,1108,845,835,3,4
3762,94000,TheBooyash,1052,1109,846,836,3,4
3766,94100,TheBooyash,1053,1110,846,837,3,4
3770,94200,TheBooyash,1055,1111,847,838,3,4
3774,94300,TheBooyash,1056,1112,848,839,3,4
3778,94400,TheBooyash,1057,1113,849,840,3,4
3782,94500,TheBooyash,1058,1115,850,841,3,4
3786,94600,TheBooyash,1059,1116,851,841,3,4
3790,94700,TheBooyash,1060,1117,852,842,3,4
3794,94800,TheBooyash,1061,1118,853,843,3,4
3798,94900,TheBooyash,1062,1119,854,844,3,4
3802,95000,TheBooyash,1064,1121,855,845,3,4
3806,95100,TheBooyash,1065,1122,855,846,3,4
3810,95200,TheBooyash,1066,1123,856,847,3,4
3814,95300,TheBooyash,1067,1124,857,848,3,4
3818,95400,TheBooyash,1068,1125,858,849,3,4
3822,95500,TheBooyash,1069,1126,859,849,3,4
3826,95600,TheBooyash,1070,1128,860,850,3,4
3830,95700,TheBooyash,1071,1129,861,851,3,4
3834,95800,TheBooyash,1072,1130,862,852,3,4
3838,95900,TheBooyash,1074,1131,863,853,3,4
3842,96000,TheBooyash,1075,1132,864,854,3,4
3846,96100,TheBooyash,1076,1133,864,855,3,4
3850,96200,TheBooyash,1077,1135,865,856,3,4
3854,96300,TheBooyash,1078,1136,866,857,3,4
3858,96400,TheBooyash,1079,1137,867,857,3,4
3862,96500,TheBooyash,1080,1138,868,858,3,4
3866,96600,TheBooyash,1081,1139,869,859,3,4
3870,96700,TheBooyash,1083,1141,870,860,3,4
3874,96800,TheBooyash,1084,1142,871,861,3,4
3878,96900,TheBooyash,1085,1143,872,862,3,4
3882,97000,TheBooyash,1086,1144,873,863,3,4
3886,97100,TheBooyash,1087,1145,873,864,3,4
3890,97200,TheBooyash,1088,1146,874,865,3,4
3894,97300,TheBooyash,1089,1148,875,865,3,4
3898,97400,TheBooyash,1090,1149,876,866,3,4
3902,97500,TheBooyash,1092,1150,877,867,3,4
3906,97600,TheBooyash,1093,1151,878,868,3,4
3910,97700,TheBooyash,1094,1152,879,869,3,4
3914,97800,TheBooyash,1095,1154,880,870,3,4
3918,97900,TheBooyash,1096,1155,881,871,3,4
3922,98000,TheBooyash,1097,1156,882,872,3,4
3926,98100,TheBooyash,1098,1157,882,873,3,4
3930,98200,TheBooyash,1099,1158,883,873,3,4
3934,98300,TheBooyash,1100,1159,884,874,3,4
3938,98400,TheBooyash,1102,1161,885,875,3,4
3942,98500,TheBooyash,1103,1162,886,876,3,4
3946,98600,TheBooyash,1104,1163,887,877,3,4
3950,98700,TheBooyash,1105,1164,888,878,3,4
3954,98800,TheBooyash,1106,1165,889,879,3,4
3958,98900,TheBooyash,1107,1167,890,880,3,4
3962,99000,TheBooyash,1108,1168,891,881,3,4
3966,99100,TheBooyash,1109,1169,891,881,3,4
3970,99200,TheBooyash,1111,1170,892,882,3,4
3974,99300,TheBooyash,1112,1171,893,883,3,4
3978,99400,TheBooyash,1113,1172,894,884,3,4
3982,99500,TheBooyash,1114,1174,895,885,3,4
3986,99600,TheBooyash,1115,1175,896,886,3,4
3990,99700,TheBooyash,1116,1176,897,887,3,4
3994,99800,TheBooyash,1117,1177,898,888,3,4
3998,99900,TheBooyash,1118,1178,899,889,3,4
4002,100000,TheBooyash,1120,1180,900,890,4,5
4006,100100,TheBooyash,1121,1181,900,890,4,5
4010,100200,TheBooyash,1122,1182,901,891,4,5
4014,100300,TheBooyash,1123,1183,902,892,4,5
4018,100400,TheBooyash,1124,1184,903,893,4,5
4022,100500,TheBooyash,1125,1185,904,894,4,5
4026,100600,TheBooyash,1126,1187,905,895,4,5
4030,100700,TheBooyash,1127,1188,906,896,4,5
4034,100800,TheBooyash,1128,1189,907,897,4,5
4038,100900,TheBooyash,1130,1190,908,898,4,5
4042,101000,TheBooyash,1131,1191,909,898,4,5
4046,101100,TheBooyash,1132,1192,909,899,4,5
4050,101200,TheBooyash,1133,1194,910,900,4,5
4054,101300,TheBooyash,1134,1195,911,901,4,5
4058,101400,TheBooyash,1135,1196,912,902,4,5
4062,101500,TheBooyash,1136,1197,913,903,4,5
4066,101600,TheBooyash,1137,1198,914,904,4,5
4070,101700,TheBooyash,1139,1200,915,905,4,5
4074,101800,TheBooyash,1140,1201,916,906,4,5
4078,101900,TheBooyash,1141,1202,917,906,4,5
4082,102000,TheBooyash,1142,1203,918,907,4,5
4086,102100,TheBooyash,1143,1204,918,908,4,5
4090,102200,TheBooyash,1144,1205,919,909,4,5
4094,102300,TheBooyash,1145,1207,920,910,4,5
4098,102400,TheBooyash,1146,1208,921,911,4,5
4102,102500,TheBooyash,1148,1209,922,912,4,5
4106,102600,TheBooyash,1149,1210,923,913,4,5
4110,102700,TheBooyash,1150,1211,924,914,4,5
4114,102800,TheBooyash,1151,1213,925,914,4,5
4118,102900,TheBooyash,1152,1214,926,915,4,5
4122,103000,TheBooyash,1153,1215,927,916,4,5
4126,103100,TheBooyash,1154,1216,927,917,4,5
4130,103200,TheBooyash,1155,1217,928,918,4,5
4134,103300,TheBooyash,1156,1218,929,919,4,5
4138,103400,TheBooyash,1158,1220,930,920,4,5
4142,103500,TheBooyash,1159,1221,931,921,4,5
4146,103600,TheBooyash,1160,1222,932,922,4,5
4150,103700,TheBooyash,1161,1223,933,922,4,5
4154,103800,TheBooyash,1162,1224,934,923,4,5
4158,103900,TheBooyash,1163,1226,935,924,4,5
4162,104000,TheBooyash,1164,1227,936,925,4,5
4166,104100,TheBooyash,1165,1228,936,926,4,5
4170,104200,TheBooyash,1167,1229,937,927,4,5
4174,104300,TheBooyash,1168,1230,938,928,4,5
4178,104400,TheBooyash,1169,1231,939,929,4,5
4182,104500,TheBooyash,1170,1233,940,930,4,5
4186,104600,TheBooyash,1171,1234,941,930,4,5
4190,104700,TheBooyash,1172,1235,942,931,4,5
4194,104800,TheBooyash,1173,1236,943,932,4,5
4198,104900,TheBooyash,1174,1237,944,933,4,5
4202,105000,TheBooyash,1176,1239,945,934,4,5
4206,105100,TheBooyash,1177,1240,945,935,4,5
4210,105200,TheBooyash,1178,1241,946,936,4,5
4214,105300,TheBooyash,1179,1242,947,937,4,5
4218,105400,TheBooyash,1180,1243,948,938,4,5
4222,105500,TheBooyash,1181,1244,949,938,4,5
4226,105600,TheBooyash,1182,1246,950,939,4,5
4230,105700,TheBooyash,1183,1247,951,940,4,5
4234,105800,TheBooyash,1184,1248,952,941,4,5
4238,105900,TheBooyash,1186,1249,953,942,4,5
4242,106000,TheBooyash,1187,1250,954,943,4,5
4246,106100,TheBooyash,1188,1251,954,944,4,5
4250,106200,TheBooyash,1189,1253,955,945,4,5
4254,106300,TheBooyash,1190,1254,956,946,4,5
4258,106400,TheBooyash,1191,1255,957,946,4,5
4262,106500,TheBooyash,1192,1256,958,947,4,5
4266,106600,TheBooyash,1193,1257,959,948,4,5
4270,106700,TheBooyash,1195,1259,960,949,4,5
4274,106800,TheBooyash,1196,1260,961,950,4,5
4278,106900,TheBooyash,1197,1261,962,951,4,5
4282,107000,TheBooyash,1198,1262,963,952,4,5
4286,107100,TheBooyash,1199,1263,963,953,4,5
4290,107200,TheBooyash,1200,1264,964,954,4,5
4294,107300,TheBooyash,1201,1266,965,954,4,5
4298,107400,TheBooyash,1202,1267,966,955,4,5
4302,107500,TheBooyash,1204,1268,967,956,4,5
4306,107600,TheBooyash,1205,1269,968,957,4,5
4310,107700,TheBooyash,1206,1270,969,958,4,5
4314,107800,TheBooyash,1207,1272,970,959,4,5
