,time,player,wood,food,gold,stone,vils,mils
2368,59200,TheMustache,651,710,562,503,2,4
2372,59300,TheMustache,652,711,563,504,2,4
2376,59400,TheMustache,653,712,564,504,2,4
2380,59500,TheMustache,654,714,565,505,2,4
2384,59600,TheMustache,655,715,566,506,2,4
2388,59700,TheMustache,656,716,567,507,2,4
2392,59800,TheMustache,657,717,568,508,2,4
2396,59900,TheMustache,658,718,569,509,2,4
2400,60000,TheMustache,660,720,570,510,3,4
2404,60100,TheMustache,661,721,570,510,3,4
2408,60200,TheMustache,662,722,571,511,3,4
2412,60300,TheMustache,663,723,572,512,3,4
2416,60400,TheMustache,664,724,573,513,3,4
2420,60500,TheMustache,665,726,574,514,3,4
2424,60600,TheMustache,666,727,575,515,3,4
2428,60700,TheMustache,667,728,576,515,3,4
2432,60800,TheMustache,668,729,577,516,3,4
2436,60900,TheMustache,669,730,578,517,3,4
2440,61000,TheMustache,671,732,579,518,3,4
2444,61100,TheMustache,672,733,580,519,3,4
2448,61200,TheMustache,673,734,581,520,3,4
2452,61300,TheMustache,674,735,582,521,3,4
2456,61400,TheMustache,675,736,583,521,3,4
2460,61500,TheMustache,676,738,584,522,3,4
2464,61600,TheMustache,677,739,585,523,3,4
2468,61700,TheMustache,678,740,586,524,3,4
2472,61800,TheMustache,679,741,587,525,3,4
2476,61900,TheMustache,680,742,588,526,3,4
2480,62000,TheMustache,682,744,589,527,3,4
2484,62100,TheMustache,683,745,589,527,3,4
2488,62200,TheMustache,684,746,590,528,3,4
2492,62300,TheMustache,685,747,591,529,3,4
2496,62400,TheMustache,686,748,592,530,3,4
2500,62500,TheMustache,687,750,593,531,3,4
2504,62600,TheMustache,688,751,594,532,3,4
2508,62700,TheMustache,689,752,595,532,3,4
2512,62800,TheMustache,690,753,596,533,3,4
2516,62900,TheMustache,691,754,597,534,3,4
2520,63000,TheMustache,693,756,598,535,3,4
2524,63100,TheMustache,694,757,599,536,3,4
2528,63200,TheMustache,695,758,600,537,3,4
2532,63300,TheMustache,696,759,601,538,3,4
2536,63400,TheMustache,697,760,602,538,3,4
2540,63500,TheMustache,698,762,603,539,3,4
2544,63600,TheMustache,699,763,604,540,3,4
2548,63700,TheMustache,700,764,605,541,3,4
2552,63800,TheMustache,701,765,606,542,3,4
2556,63900,TheMustache,702,766,607,543,3,4
2560,64000,TheMustache,704,768,608,544,3,4
2564,64100,TheMustache,705,769,608,544,3,4
2568,64200,TheMustache,706,770,609,545,3,4
2572,64300,TheMustache,707,771,610,546,3,4
2576,64400,TheMustache,708,772,611,547,3,4
2580,64500,TheMustache,709,774,612,548,3,4
2584,64600,TheMustache,710,775,613,549,3,4
2588,64700,TheMustache,711,776,614,549,3,4
2592,64800,TheMustache,712,777,615,550,3,4
2596,64900,TheMustache,713,778,616,551,3,4
2600,65000,TheMustache,715,780,617,552,3,4
2604,65100,TheMustache,716,781,618,553,3,4
2608,65200,TheMustache,717,782,619,554,3,4
2612,65300,TheMustache,718,783,620,555,3,4
2616,65400,TheMustache,719,784,621,555,3,4
2620,65500,TheMustache,720,786,622,556,3,4
2624,65600,TheMustache,721,787,623,557,3,4
2628,65700,TheMustache,722,788,624,558,3,4
2632,65800,TheMustache,723,789,625,559,3,4
2636,65900,TheMustache,724,790,626,560,3,4
2640,66000,TheMustache,726,792,627,561,3,4
2644,66100,TheMustache,727,793,627,561,3,4
2648,66200,TheMustache,728,794,628,562,3,4
2652,66300,TheMustache,729,795,629,563,3,4
2656,66400,TheMustache,730,796,630,564,3,4
2660,66500,TheMustache,731,798,631,565,3,4
2664,66600,TheMustache,732,799,632,566,3,4
2668,66700,TheMustache,733,800,633,566,3,4
2672,66800,TheMustache,734,801,634,567,3,4
2676,66900,TheMustache,735,802,635,568,3,4
2680,67000,TheMustache,737,804,636,569,3,4
2684,67100,TheMustache,738,805,637,570,3,4
2688,67200,TheMustache,739,806,638,571,3,4
2692,67300,TheMustache,740,807,639,572,3,4
2696,67400,TheMustache,741,808,640,572,3,4
2700,67500,TheMustache,742,810,641,573,3,4
2704,67600,TheMustache,743,811,642,574,3,4
2708,67700,TheMustache,744,812,643,575,3,4
2712,67800,TheMustache,745,813,644,576,3,4
2716,67900,TheMustache,746,814,645,577,3,4
2720,68000,TheMustache,748,816,646,578,3,4
2724,68100,TheMustache,749,817,646,578,3,4
2728,68200,TheMustache,750,818,647,579,3,4
2732,68300,TheMustache,751,819,648,580,3,4
2736,68400,TheMustache,752,820,649,581,3,4
2740,68500,TheMustache,753,822,650,582,3,4
2744,68600,TheMustache,754,823,651,583,3,4
2748,68700,TheMustache,755,824,652,583,3,4
2752,68800,TheMustache,756,825,653,584,3,4
2756,68900,TheMustache,757,826,654,585,3,4
2760,69000,TheMustache,759,828,655,586,3,4
2764,69100,TheMustache,760,829,656,587,3,4
2768,69200,TheMustache,761,830,657,588,3,4
2772,69300,TheMustache,762,831,658,589,3,4
2776,69400,TheMustache,763,832,659,589,3,4
2780,69500,TheMustache,764,834,660,590,3,4
2784,69600,TheMustache,765,835,661,591,3,4
2788,69700,TheMustache,766,836,662,592,3,4
2792,69800,TheMustache,767,837,663,593,3,4
2796,69900,TheMustache,768,838,664,594,3,4
2800,70000,TheMustache,770,840,665,595,3,4
2804,70100,TheMustache,771,841,665,595,3,4
2808,70200,TheMustache,772,842,666,596,3,4
2812,70300,TheMustache,773,843,667,597,3,4
2816,70400,TheMustache,774,844,668,598,3,4
2820,70500,TheMustache,775,846,669,599,3,4
2824,70600,TheMustache,776,847,670,600,3,4
2828,70700,TheMustache,777,848,671,600,3,4
2832,70800,TheMustache,778,849,672,601,3,4
2836,70900,TheMustache,779,850,673,602,3,4
2840,71000,TheMustache,781,852,674,603,3,4
2844,71100,TheMustache,782,853,675,604,3,4
2848,71200,TheMustache,783,854,676,605,3,4
2852,71300,TheMustache,784,855,677,606,3,4
2856,71400,TheMustache,785,856,678,606,3,4
2860,71500,TheMustache,786,858,679,607,3,5
2864,71600,TheMustache,787,859,680,608,3,5
2868,71700,TheMustache,788,860,681,609,3,5
2872,71800,TheMustache,789,861,682,610,3,5
2876,71900,TheMustache,790,862,683,611,3,5
2880,72000,TheMustache,792,864,684,612,3,5
2884,72100,TheMustache,793,865,684,612,3,5
2888,72200,TheMustache,794,866,685,613,3,5
2892,72300,TheMustache,795,867,686,614,3,5
2896,72400,TheMustache,796,868,687,615,3,5
2900,72500,TheMustache,797,870,688,616,3,5
2904,72600,TheMustache,798,871,689,617,3,5
2908,72700,TheMustache,799,872,690,617,3,5
2912,72800,TheMustache,800,873,691,618,3,5
2916,72900,TheMustache,801,874,692,619,3,5
2920,73000,TheMustache,803,876,693,620,3,5
2924,73100,TheMustache,804,877,694,621,3,5
2928,73200,TheMustache,805,878,695,622,3,5
2932,73300,TheMustache,806,879,696,623,3,5
2936,73400,TheMustache,807,880,697,623,3,5
2940,73500,TheMustache,808,882,698,624,3,5
2944,73600,TheMustache,809,883,699,625,3,5
2948,73700,TheMustache,810,884,700,626,3,5
2952,73800,TheMustache,811,885,701,627,3,5
2956,73900,TheMustache,812,886,702,628,3,5
2960,74000,TheMustache,814,888,703,629,3,5
2964,74100,TheMustache,815,889,703,629,3,5
2968,74200,TheMustache,816,890,704,630,3,5
2972,74300,TheMustache,817,891,705,631,3,5
2976,74400,TheMustache,818,892,706,632,3,5
2980,74500,TheMustache,819,894,707,633,3,5
2984,74600,TheMustache,820,895,708,634,3,5
2988,74700,TheMustache,821,896,709,634,3,5
2992,74800,TheMustache,822,897,710,635,3,5
2996,74900,TheMustache,823,898,711,636,3,5
3000,75000,TheMustache,825,900,712,637,3,5
3004,75100,TheMustache,826,901,713,638,3,5
3008,75200,TheMustache,827,902,714,639,3,5
3012,75300,TheMustache,828,903,715,640,3,5
3016,75400,TheMustache,829,904,716,640,3,5
3020,75500,TheMustache,830,906,717,641,3,5
3024,75600,TheMustache,831,907,718,642,3,5
3028,75700,TheMustache,832,908,719,643,3,5
3032,75800,TheMustache,833,909,720,644,3,5
3036,75900,TheMustache,834,910,721,645,3,5
3040,76000,TheMustache,836,912,722,646,3,5
3044,76100,TheMustache,837,913,722,646,3,5
3048,76200,TheMustache,838,914,723,647,3,5
3052,76300,TheMustache,839,915,724,648,3,5
3056,76400,TheMustache,840,916,725,649,3,5
3060,76500,TheMustache,841,918,726,650,3,5
3064,76600,TheMustache,842,919,727,651,3,5
3068,76700,TheMustache,843,920,728,651,3,5
3072,76800,TheMustache,844,921,729,652,3,5
3076,76900,TheMustache,845,922,730,653,3,5
3080,77000,TheMustache,847,924,731,654,3,5
3084,77100,TheMustache,848,925,732,655,3,5
3088,77200,TheMustache,849,926,733,656,3,5
3092,77300,TheMustache,850,927,734,657,3,5
3096,77400,TheMustache,851,928,735,657,3,5
3100,77500,TheMustache,852,930,736,658,3,5
3104,77600,TheMustache,853,931,737,659,3,5
3108,77700,TheMustache,854,932,738,660,3,5
3112,77800,TheMustache,855,933,739,661,3,5
3116,77900,TheMustache,856,934,740,662,3,5
3120,78000,TheMustache,858,936,741,663,3,5
3124,78100,TheMustache,859,937,741,663,3,5
3128,78200,TheMustache,860,938,742,664,3,5
3132,78300,TheMustache,861,939,743,665,3,5
3136,78400,TheMustache,862,940,744,666,3,5
3140,78500,TheMustache,863,942,745,667,3,5
3144,78600,TheMustache,864,943,746,668,3,5
3148,78700,TheMustache,865,944,747,668,3,5
3152,78800,TheMustache,866,945,748,669,3,5
3156,78900,TheMustache,867,946,749,670,3,5
3160,79000,TheMustache,869,948,750,671,3,5
3164,79100,TheMustache,870,949,751,672,3,5
3168,79200,TheMustache,871,950,752,673,3,5
3172,79300,TheMustache,872,951,753,674,3,5
3176,79400,TheMustache,873,952,754,674,3,5
3180,79500,TheMustache,874,954,755,675,3,5
3184,79600,TheMustache,875,955,756,676,3,5
3188,79700,TheMustache,876,956,757,677,3,5
3192,79800,TheMustache,877,957,758,678,3,5
3196,79900,TheMustache,878,958,759,679,3,5
3200,80000,TheMustache,880,960,760,680,4,5
3204,80100,TheMustache,881,961,760,680,4,5
3208,80200,TheMustache,882,962,761,681,4,5
3212,80300,TheMustache,883,963,762,682,4,5
3216,80400,TheMustache,884,964,763,683,4,5
3220,80500,TheMustache,885,966,764,684,4,5
3224,80600,TheMustache,886,967,765,685,4,5
3228,80700,TheMustache,887,968,766,685,4,5
3232,80800,TheMustache,888,969,767,686,4,5
3236,80900,TheMustache,889,970,768,687,4,5
3240,81000,TheMustache,891,972,769,688,4,5
3244,81100,TheMustache,892,973,770,689,4,5
3248,81200,TheMustache,893,974,771,690,4,5
3252,81300,TheMustache,894,975,772,691,4,5
3256,81400,TheMustache,895,976,773,691,4,5
3260,81500,TheMustache,896,978,774,692,4,5
3264,81600,TheMustache,897,979,775,693,4,5
3268,81700,TheMustache,898,980,776,694,4,5
3272,81800,TheMustache,899,981,777,695,4,5
3276,81900,TheMustache,900,982,778,696,4,5
3280,82000,TheMustache,902,984,779,697,4,5
3284,82100,TheMustache,903,985,779,697,4,5
3288,82200,TheMustache,904,986,780,698,4,5
3292,82300,TheMustache,905,987,781,699,4,5
3296,82400,TheMustache,906,988,782,700,4,5
3300,82500,TheMustache,907,990,783,701,4,5
3304,82600,TheMustache,908,991,784,702,4,5
3308,82700,TheMustache,909,992,785,702,4,5
3312,82800,TheMustache,910,993,786,703,4,5
3316,82900,TheMustache,911,994,787,704,4,5
3320,83000,TheMustache,913,996,788,705,4,5
3324,83100,TheMustache,914,997,789,706,4,5
3328,83200,TheMustache,915,998,790,707,4,5
3332,83300,TheMustache,916,999,791,708,4,5
3336,83400,TheMustache,917,1000,792,708,4,5
3340,83500,TheMustache,918,1002,793,709,4,5
3344,83600,TheMustache,919,1003,794,710,4,5
3348,83700,TheMustache,920,1004,795,711,4,5
3352,83800,TheMustache,921,1005,796,712,4,5
3356,83900,TheMustache,922,1006,797,713,4,5
3360,84000,TheMustache,924,1008,798,714,4,5
3364,84100,TheMustache,925,1009,798,714,4,5
3368,84200,TheMustache,926,1010,799,715,4,5
3372,84300,TheMustache,927,1011,800,716,4,5
3376,84400,TheMustache,928,1012,801,717,4,5
3380,84500,TheMustache,929,1014,802,718,4,5
3384,84600,TheMustache,930,1015,803,719,4,5
3388,84700,TheMustache,931,1016,804,719,4,5
3392,84800,TheMustache,932,1017,805,720,4,5
3396,84900,TheMustache,933,1018,806,721,4,5
3400,85000,TheMustache,935,1020,807,722,4,5
3404,85100,TheMustache,936,1021,808,723,4,5
3408,85200,TheMustache,937,1022,809,724,4,5
3412,85300,TheMustache,938,1023,810,725,4,5
3416,85400,TheMustache,939,1024,811,725,4,5
3420,85500,TheMustache,940,1026,812,726,4,5
3424,85600,TheMustache,941,1027,813,727,4,5
3428,85700,TheMustache,942,1028,814,728,4,5
3432,85800,TheMustache,943,1029,815,729,4,6
3436,85900,TheMustache,944,1030,816,730,4,6
3440,86000,TheMustache,946,1032,817,731,4,6
3444,86100,TheMustache,947,1033,817,731,4,6
3448,86200,TheMustache,948,1034,818,732,4,6
3452,86300,TheMustache,949,1035,819,733,4,6
3456,86400,TheMustache,950,1036,820,734,4,6
3460,86500,TheMustache,951,1038,821,735,4,6
3464,86600,TheMustache,952,1039,822,736,4,6
3468,86700,TheMustache,953,1040,823,736,4,6
3472,86800,TheMustache,954,1041,824,737,4,6
3476,86900,TheMustache,955,1042,825,738,4,6
3480,87000,TheMustache,957,1044,826,739,4,6
3484,87100,TheMustache,958,1045,827,740,4,6
3488,87200,TheMustache,959,1046,828,741,4,6
3492,87300,TheMustache,960,1047,829,742,4,6
3496,87400,TheMustache,961,1048,830,742,4,6
3500,87500,TheMustache,962,1050,831,743,4,6
3504,87600,TheMustache,963,1051,832,744,4,6
3508,87700,TheMustache,964,1052,833,745,4,6
3512,87800,TheMustache,965,1053,834,746,4,6
3516,87900,TheMustache,966,1054,835,747,4,6
3520,88000,TheMustache,968,1056,836,748,4,6
3524,88100,TheMustache,969,1057,836,748,4,6
3528,88200,TheMustache,970,1058,837,749,4,6
3532,88300,TheMustache,971,1059,838,750,4,6
3536,88400,TheMustache,972,1060,839,751,4,6
3540,88500,TheMustache,973,1062,840,752,4,6
3544,88600,TheMustache,974,1063,841,753,4,6
3548,88700,TheMustache,975,1064,842,753,4,6
3552,88800,TheMustache,976,1065,843,754,4,6
3556,88900,TheMustache,977,1066,844,755,4,6
3560,89000,TheMustache,979,1068,845,756,4,6
3564,89100,TheMustache,980,1069,846,757,4,6
3568,89200,TheMustache,981,1070,847,758,4,6
3572,89300,TheMustache,982,1071,848,759,4,6
3576,89400,TheMustache,983,1072,849,759,4,6
3580,89500,TheMustache,984,1074,850,760,4,6
3584,89600,TheMustache,985,1075,851,761,4,6
3588,89700,TheMustache,986,1076,852,762,4,6
3592,89800,TheMustache,987,1077,853,763,4,6
3596,89900,TheMustache,988,1078,854,764,4,6
3600,90000,TheMustache,990,1080,855,765,4,6
3604,90100,TheMustache,991,1081,855,765,4,6
3608,90200,TheMustache,992,1082,856,766,4,6
3612,90300,TheMustache,993,1083,857,767,4,6
3616,90400,TheMustache,994,1084,858,768,4,6
3620,90500,TheMustache,995,1086,859,769,4,6
3624,90600,TheMustache,996,1087,860,770,4,6
3628,90700,TheMustache,997,1088,861,770,4,6
3632,90800,TheMustache,998,1089,862,771,4,6
3636,90900,TheMustache,999,1090,863,772,4,6
3640,91000,TheMustache,1001,1092,864,773,4,6
3644,91100,TheMustache,1002,1093,865,774,4,6
3648,91200,TheMustache,1003,1094,866,775,4,6
3652,91300,TheMustache,1004,1095,867,776,4,6
3656,91400,TheMustache,1005,1096,868,776,4,6
3660,91500,TheMustache,1006,1098,869,777,4,6
3664,91600,TheMustache,1007,1099,870,778,4,6
3668,91700,TheMustache,1008,1100,871,779,4,6
3672,91800,TheMustache,1009,1101,872,780,4,6
3676,91900,TheMustache,1010,1102,873,781,4,6
3680,92000,TheMustache,1012,1104,874,782,4,6
3684,92100,TheMustache,1013,1105,874,782,4,6
3688,92200,TheMustache,1014,1106,875,783,4,6
3692,92300,TheMustache,1015,1107,876,784,4,6
3696,92400,TheMustache,1016,1108,877,785,4,6
3700,92500,TheMustache,1017,1110,878,786,4,6
3704,92600,TheMustache,1018,1111,879,787,4,6
3708,92700,TheMustache,1019,1112,880,787,4,6
3712,92800,TheMustache,1020,1113,881,788,4,6
3716,92900,TheMustache,1021,1114,882,789,4,6
3720,93000,TheMustache,1023,1116,883,790,4,6
3724,93100,TheMustache,1024,1117,884,791,4,6
3728,93200,TheMustache,1025,1118,885,792,4,6
3732,93300,TheMustache,1026,1119,886,793,4,6
3736,93400,TheMustache,1027,1120,887,793,4,6
3740,93500,TheMustache,1028,1122,888,794,4,6
3744,93600,TheMustache,1029,1123,889,795,4,6
3748,93700,TheMustache,1030,1124,890,796,4,6
3752,93800,TheMustache,1031,1125,891,797,4,6
3756,93900,TheMustache,1032,1126,892,798,4,6
3760,94000,TheMustache,1034,1128,893,799,4,6
3764,94100,TheMustache,1035,1129,893,799,4,6
3768,94200,TheMustache,1036,1130,894,800,4,6
3772,94300,TheMustache,1037,1131,895,801,4,6
3776,94400,TheMustache,1038,1132,896,802,4,6
3780,94500,TheMustache,1039,1134,897,803,4,6
3784,94600,TheMustache,1040,1135,898,804,4,6
3788,94700,TheMustache,1041,1136,899,804,4,6
3792,94800,TheMustache,1042,1137,900,805,4,6
3796,94900,TheMustache,1043,1138,901,806,4,6
3800,95000,TheMustache,1045,1140,902,807,4,6
3804,95100,TheMustache,1046,1141,903,808,4,6
3808,95200,TheMustache,1047,1142,904,809,4,6
3812,95300,TheMustache,1048,1143,905,810,4,6
3816,95400,TheMustache,1049,1144,906,810,4,6
3820,95500,TheMustache,1050,1146,907,811,4,6
3824,95600,TheMustache,1051,1147,908,812,4,6
3828,95700,TheMustache,1052,1148,909,813,4,6
3832,95800,TheMustache,1053,1149,910,814,4,6
3836,95900,TheMustache,1054,1150,911,815,4,6
3840,96000,TheMustache,1056,1152,912,816,4,6
3844,96100,TheMustache,1057,1153,912,816,4,6
3848,96200,TheMustache,1058,1154,913,817,4,6
3852,96300,TheMustache,1059,1155,914,818,4,6
3856,96400,TheMustache,1060,1156,915,819,4,6
3860,96500,TheMustache,1061,1158,916,820,4,6
3864,96600,TheMustache,1062,1159,917,821,4,6
3868,96700,TheMustache,1063,1160,918,821,4,6
3872,96800,TheMustache,1064,1161,919,822,4,6
3876,96900,TheMustache,1065,1162,920,823,4,6
3880,97000,TheMustache,1067,1164,921,824,4,6
3884,97100,TheMustache,1068,1165,922,825,4,6
3888,97200,TheMustache,1069,1166,923,826,4,6
3892,97300,TheMustache,1070,1167,924,827,4,6
3896,97400,TheMustache,1071,1168,925,827,4,6
3900,97500,TheMustache,1072,1170,926,828,4,6
3904,97600,TheMustache,1073,1171,927,829,4,6
3908,97700,TheMustache,1074,1172,928,830,4,6
3912,97800,TheMustache,1075,1173,929,831,4,6
3916,97900,TheMustache,1076,1174,930,832,4,6
3920,98000,TheMustache,1078,1176,931,833,4,6
3924,98100,TheMustache,1079,1177,931,833,4,6
3928,98200,TheMustache,1080,1178,932,834,4,6
3932,98300,TheMustache,1081,1179,933,835,4,6
3936,98400,TheMustache,1082,1180,934,836,4,6
3940,98500,TheMustache,1083,1182,935,837,4,6
3944,98600,TheMustache,1084,1183,936,838,4,6
3948,98700,TheMustache,1085,1184,937,838,4,6
3952,98800,TheMustache,1086,1185,938,839,4,6
3956,98900,TheMustache,1087,1186,939,840,4,6
3960,99000,TheMustache,1089,1188,940,841,4,6
3964,99100,TheMustache,1090,1189,941,842,4,6
3968,99200,TheMustache,1091,1190,942,843,4,6
3972,99300,TheMustache,1092,1191,943,844,4,6
3976,99400,TheMustache,1093,1192,944,844,4,6
3980,99500,TheMustache,1094,1194,945,845,4,6
3984,99600,TheMustache,1095,1195,946,846,4,6
3988,99700,TheMustache,1096,1196,947,847,4,6
3992,99800,TheMustache,1097,1197,948,848,4,6
3996,99900,TheMustache,1098,1198,949,849,4,6
4000,100000,TheMustache,1100,1200,950,850,5,7
4004,100100,TheMustache,1101,1201,950,850,5,7
4008,100200,TheMustache,1102,1202,951,851,5,7
4012,100300,TheMustache,1103,1203,952,852,5,7
4016,100400,TheMustache,1104,1204,953,853,5,7
4020,100500,TheMustache,1105,1206,954,854,5,7
4024,100600,TheMustache,1106,1207,955,855,5,7
4028,100700,TheMustache,1107,1208,956,855,5,7
4032,100800,TheMustache,1108,1209,957,856,5,7
4036,100900,TheMustache,1109,1210,958,857,5,7
4040,101000,TheMustache,1111,1212,959,858,5,7
4044,101100,TheMustache,1112,1213,960,859,5,7
4048,101200,TheMustache,1113,1214,961,860,5,7
4052,101300,TheMustache,1114,1215,962,861,5,7
4056,101400,TheMustache,1115,1216,963,861,5,7
4060,101500,TheMustache,1116,1218,964,862,5,7
4064,101600,TheMustache,1117,1219,965,863,5,7
4068,101700,TheMustache,1118,1220,966,864,5,7
4072,101800,TheMustache,1119,1221,967,865,5,7
4076,101900,TheMustache,1120,1222,968,866,5,7
4080,102000,TheMustache,1122,1224,969,867,5,7
4084,102100,TheMustache,1123,1225,969,867,5,7
4088,102200,TheMustache,1124,1226,970,868,5,7
4092,102300,TheMustache,1125,1227,971,869,5,7
4096,102400,TheMustache,1126,1228,972,870,5,7
4100,102500,TheMustache,1127,1230,973,871,5,7
4104,102600,TheMustache,1128,1231,974,872,5,7
4108,102700,TheMustache,1129,1232,975,872,5,7
4112,102800,TheMustache,1130,1233,976,873,5,7
4116,102900,TheMustache,1131,1234,977,874,5,7
4120,103000,TheMustache,1133,1236,978,875,5,7
4124,103100,TheMustache,1134,1237,979,876,5,7
4128,103200,TheMustache,1135,1238,980,877,5,7
4132,103300,TheMustache,1136,1239,981,878,5,7
4136,103400,TheMustache,1137,1240,982,878,5,7
4140,103500,TheMustache,1138,1242,983,879,5,7
4144,103600,TheMustache,1139,1243,984,880,5,7
4148,103700,TheMustache,1140,1244,985,881,5,7
4152,103800,TheMustache,1141,1245,986,882,5,7
4156,103900,TheMustache,1142,1246,987,883,5,7
4160,104000,TheMustache,1144,1248,988,884,5,7
4164,104100,TheMustache,1145,1249,988,884,5,7
4168,104200,TheMustache,1146,1250,989,885,5,7
4172,104300,TheMustache,1147,1251,990,886,5,7
4176,104400,TheMustache,1148,1252,991,887,5,7
4180,104500,TheMustache,1149,1254,992,888,5,7
4184,104600,TheMustache,1150,1255,993,889,5,7
4188,104700,TheMustache,1151,1256,994,889,5,7
4192,104800,TheMustache,1152,1257,995,890,5,7
4196,104900,TheMustache,1153,1258,996,891,5,7
4200,105000,TheMustache,1155,1260,997,892,5,7
4204,105100,TheMustache,1156,1261,998,893,5,7
4208,105200,TheMustache,1157,1262,999,894,5,7
4212,105300,TheMustache,1158,1263,1000,895,5,7
4216,105400,TheMustache,1159,1264,1001,895,5,7
